frequency_hz,h_real,h_imag,magnitude,magnitude_db,phase_deg,fit_real,fit_imag,fit_magnitude,fit_magnitude_db,fit_phase_deg,complex_error
24380,-0.000325445918189562,0.00103539351134102,0.00108533624697295,-59.2887138523121,-1692.55097190402,-0.000445188877761914,0.000936977100577805,0.00103736166494145,-59.6813961025959,-2044.58605786288,0.000154997310540087
24400,-0.000325409590863547,0.00103594447365804,0.00108585098164003,-59.2845954340237,-1692.56151797591,-0.000436064394340445,0.00100669819504824,0.00109708404961738,-59.1952019811084,-2046.57952496902,0.000114454490279033
24420,-0.000294880271656475,0.00111441354540271,0.00115276707308512,-58.7651687386361,-1695.17887974271,-0.000422197162594026,0.00107194209065945,0.00115208953203724,-58.770275387721,-2048.50240872106,0.000134214064784632
24440,-0.000263836794474659,0.00119389240101876,0.00122269739483202,-58.2536202626404,-1697.53855659658,-0.000403991870475017,0.00113266524904369,0.00120255561110541,-58.3978966186208,-2050.37002096207,0.00015294511913639
24460,-0.00023376029662769,0.0012725903650708,0.00129388180045571,-57.7621079162289,-1699.59145206081,-0.000381841866505805,0.00118884456336681,0.00124866112571163,-58.0711081773067,-2052.19363733535,0.000170122046309735
24480,-0.000233159856028586,0.00127281063523991,0.00129399012038079,-57.7613807898917,-1699.61936317324,-0.000356128474139564,0.00124047625089692,0.00129058468111637,-57.7842698830764,-2053.98175058131,0.000127148706053046
24500,-0.000203083243433426,0.00135173241648363,0.00136690282373551,-57.2852471865596,-1701.45582936023,-0.000327220376583256,0.00128757473603004,0.00132850362277042,-57.5327451390062,-2055.74088523126,0.000139736308051428
24520,-0.000171716751150101,0.00143058501190337,0.00144085395474632,-56.8276007426674,-1703.15538871589,-0.000295473071301118,0.00133017152747388,0.00136259334666154,-57.3126747197221,-2057.47614271055,0.000159369051677521
24540,-0.000172366234873601,0.00143100348835675,0.00144134697509437,-56.8246291799773,-1703.13173725455,-0.000261228393188012,0.00136831409325568,0.00139302682357868,-57.120810417823,-2059.19157539585,0.000108749452589117
24560,-6.22228550478733e-05,0.00147870489217359,0.00148001346001596,-56.5946866977214,-1707.59045565515,-0.000224814105283934,0.0014020647370491,0.00141997426343268,-56.9543905398101,-2060.89044908312,0.000179748791458609
24580,-6.2495814980295e-05,0.00147946063142528,0.00148078002648176,-56.5901890440341,-1707.58113274856,-0.000186543555704241,0.00143149947924556,0.00144360287380397,-56.8110452410901,-2062.57543083957,0.000132996669496349
24600,-3.17975961117896e-05,0.00155779490343648,0.00155811939474841,-56.1479853300125,-1708.83064510615,-0.000146715399311882,0.00145670694606517,0.00146407668347998,-56.688723515552,-2064.2487258542,0.000153051875577658
24620,4.7515177986328e-05,0.00152784770831148,0.00152858637699402,-56.314200304712,-1711.78129140182,-0.0001056133825354,0.00147778726987598,0.00148155641187842,-56.5856361526481,-2065.91217873176,0.000161103704314366
24640,7.76252456148327e-05,0.00160625209790559,0.00160812669923202,-55.8735947509347,-1712.76677699702,-6.35061895658156e-05,0.00149485100375242,0.00149619937158548,-56.5002106399888,-2067.56734955307,0.000179800683465534
24660,7.84006689040421e-05,0.00160665309168812,0.00160856483298485,-55.8712286045951,-1712.79367529964,-2.0647348053497e-05,0.0015080180531779,0.00150815939532004,-56.4310551209206,-2069.21557173393,0.000139783334075035
24680,0.000156585053925348,0.00157578035821024,0.0015835411634795,-56.0074128568973,-1715.6748433103,2.27248076839167e-05,0.00151741662765232,0.00151758678129457,-56.3769292991595,-2070.85799655789,0.000146030443978145
24700,0.00018799292547644,0.00165473149179687,0.00166537612867888,-55.5697532952638,-1716.48154415786,6.63871180703137e-05,0.00152318221481276,0.00152462825271198,-56.3367207325998,-2072.49562781807,0.000179145707930546
24720,0.000266336559381799,0.00162427789031435,0.00164596896320294,-55.6715671642098,-1719.31205261754,0.000110131526504713,0.00152545657953081,0.00152942692835065,-56.3094253506659,-2074.12934902263,0.000184839562218452
24740,0.000266937370869128,0.00162392348508983,0.00164571657504955,-55.672899135703,-1719.33469080742,0.000153764956723965,0.00152438679030023,0.00153212230202362,-56.2941313132071,-2075.75994494126,0.000150716783846667
24760,0.000345523206499063,0.00159385212814433,0.00163087427247461,-55.7515903668728,-1722.23159757551,0.000197109141701438,0.00152012427507054,0.00153285022927911,-56.2900055366398,-2077.38811879613,0.000165718227569036
24780,0.000345679792635218,0.00159308611685887,0.00163015885568395,-55.7554014482966,-1722.24268029588,0.000240000406534196,0.00151282390851699,0.00153174292011329,-56.2962823669786,-2079.01450606222,0.000132703258191369
24800,0.000424870704034882,0.00156313340929324,0.00161984603292899,-55.8105252675067,-1725.20603334944,0.000282289407864078,0.00150264313257431,0.00152892893676096,-56.3122539946941,-2080.6396855998,0.000154882212004085
24820,0.000424573685060763,0.00156249953986142,0.00161915645510655,-55.8142236882243,-1725.20177420061,0.000323840832424061,0.00148974111193575,0.00152453319587888,-56.3372622934032,-2082.26418866462,0.000124261403639838
24840,0.000534703865925124,0.00161140056356213,0.00169779857476782,-55.4022767065268,-1728.35716263063,0.000364533057344193,0.00147427792600304,0.00151867697453952,-56.3706918314174,-2083.88850621054,0.000218542265532897
24860,0.000503371630202496,0.00153201029581145,0.00161258753082275,-55.8495340532759,-1728.18893831576,0.000404257774897722,0.00145641379864099,0.0015114779195996,-56.4119638564728,-2085.51309480316,0.000124653065336631
24880,0.00061384563327719,0.00158061656624888,0.00169562825849119,-55.4133870861843,-1731.22409612863,0.000442919584399553,0.00143630836693887,0.00150305006010554,-56.4605310939764,-2087.13838138975,0.000223697497914073
24900,0.000582381726282069,0.00150155100969913,0.00161053528674033,-55.8605951074325,-1731.19895430705,0.000480435553976678,0.0014141199899782,0.00149350382241922,-56.5158732308194,-2088.76476711564,0.000134302662881873
24920,0.000662085159415687,0.00147060419060977,0.00161277197512776,-55.8485406366497,-1734.23789449852,0.000516734754965047,0.00139000509849439,0.0014829460478484,-56.5774929814277,-2090.3926303357,0.000166201545491575
24940,0.000661508093578689,0.00147099531485664,0.00161289186686532,-55.8478949609361,-1734.21349816135,0.000551757771657354,0.00136411758611427,0.00147148001254876,-56.6449126529216,-2092.02232893675,0.000153192630576554
24960,0.000740997796331678,0.0014398252784022,0.00161931299213413,-55.8133839931961,-1737.23235480454,0.000585456189164511,0.00133660824273256,0.00145920544954152,-56.7176711419718,-2093.65420206292,0.000186673372532273
24980,0.000740747812110481,0.00144052108344277,0.00161981737025802,-55.810678962978,-1737.2132301479,0.000617792062095345,0.00130762423040838,0.0014462185726712,-56.7953213091361,-2095.28857131606,0.000181051622495433
25000,0.000819705687377049,0.00140907788317273,0.00163015885568395,-55.7554014482966,-1740.18793352568,0.000648737366774395,0.00127730860201906,0.00143261210236451,-56.8774276869191,-2096.92574148997,0.000215854835724027
25020,0.000820073352918467,0.0014097250504542,0.00163090313079749,-55.7514366714015,-1740.18766592183,0.000678273439658833,0.00124579986275734,0.00141847529304984,-56.9635644865493,-2098.56600088517,0.000216745663305847
25040,0.000867965915821298,0.00129951395503263,0.00156272241628257,-56.1223631623665,-1743.73958786726,0.000706390404608317,0.00121323157442934,0.00140389396213353,-57.0533138754548,-2100.20962124411,0.00018317012591115
25060,0.000868508307976143,0.00129989431862209,0.00156333998880908,-56.118931262306,-1743.7483755659,0.000733086591585213,0.00117973200232674,0.00138895052038432,-57.1462645036322,-2101.85685734029,0.000181047020212231
25080,0.000946832604433522,0.00126907866153474,0.00158336749681847,-56.0083654890158,-1746.7258368167,0.000758367949346203,0.00114542380435698,0.00137372400364236,-57.2420102616184,-2103.50794625185,0.000225409516038772
25100,0.000916988828393428,0.00118995368021207,0.00150228435139576,-56.4649571315358,-1747.6181644566,0.000782247454593584,0.00111042376195212,0.00135829010573074,-57.3401492570402,-2105.16310634754,0.000156461642941339
25120,0.000995252389736312,0.00115958298985225,0.00152812304139114,-56.3168335167004,-1750.63898913523,0.000804744520018066,0.00107484255215089,0.00134272121246867,-57.4402829998651,-2106.82253601367,0.000208504652721235
25140,0.00099578625396936,0.00115913402830743,0.00152813021669443,-56.3167927321926,-1750.66514182251,0.000825884403578007,0.00103878456012936,0.00132708643668623,-57.5420157890816,-2108.48641215086,0.00020820814887307
25160,0.000995480827251582,0.00115970526424886,0.00152836460877371,-56.3154605501651,-1750.64250211311,0.000845697621288592,0.00100234773134963,0.00131145165415845,-57.6449542954369,-2110.1548884715,0.000217247328979404
25180,0.00104399904753999,0.00104937989343123,0.00148024733473908,-56.593314244293,-1754.8527265777,0.000864219365728977,0.000965623462361697,0.00129587954037572,-57.7487073363075,-2111.82809363281,0.000198332734911751
25200,0.00104397379090097,0.00105005527537436,0.00148070839716322,-56.5906092140749,-1754.83360192106,0.000881488932343499,0.000928696529190182,0.00128042960805113,-57.8528858398153,-2113.50612924272,0.000202803536793213
25220,0.00109205511053781,0.00093972042527305,0.00144071469837963,-56.8284402614011,-1759.28779384663,0.000897549155582358,0.000891645052155775,0.00126515824532763,-57.9571029953072,-2115.18906778193,0.000200359197476677
25240,0.00109254931473083,0.000940154572508306,0.00144137247973141,-56.824475484506,-1759.28752624278,0.000912445856779488,0.000854540495868244,0.00125011875461206,-58.060974587471,-2116.87695048882,0.000199416713655
25260,0.00109201434941404,0.000939835522031952,0.00144075887913253,-56.8281739052236,-1759.28326709396,0.000926227305609424,0.000817447703052305,0.0012353613920153,-58.1641195104557,-2118.56978526003,0.00020606824628765
25280,0.00109259009345015,0.000940039371629042,0.0014413282528689,-56.8247420051631,-1759.2920547926,0.000938943696808815,0.000780424960755437,0.00122093340733519,-58.2661604576388,-2120.26754462359,0.000221549036015493
25300,0.00114029948532365,0.000830394736011273,0.00141061629574615,-57.0118220679631,-1763.93695209205,0.000950646643808575,0.000743524097475393,0.00120687908462741,-58.3667247804821,-2121.97016384564,0.000208601793219454
25320,0.00114088434037251,0.000830054836510458,0.00141088912027899,-57.0101423095074,-1763.96209169159,0.000961388690750585,0.000706790609604411,0.0011932397833328,-58.4654455085817,-2123.67753923565,0.000217744708013636
25340,0.00110973271205048,0.00075151197839737,0.00134025256793995,-57.4562670397687,-1765.89410783829,0.000971222844294299,0.000670263815566847,0.00118005398000996,-58.561962520246,-2125.3895267173,0.000160580968452581
25360,0.00118909620913746,0.000720321004889871,0.00139025614354716,-57.1381035419572,-1768.79369902316,0.000980202126483045,0.000633977035978553,0.00116735731072797,-58.6559238503658,-2127.10594073175,0.000226035436901801
25380,0.00118899383621105,0.000720901363528569,0.00139046938782744,-57.1367713599298,-1768.77105931376,0.000988379149845091,0.000597957798077591,0.0011551826141915,-58.7469871194762,-2128.82655354043,0.000235289975714031
25400,0.00115829712247951,0.000641290506445718,0.00132397346559579,-57.5624143743736,-1771.02891993931,0.000995805715753191,0.000562228062663933,0.00114355997567839,-58.8348210649903,-2130.55109498905,0.000180705083704489
25420,0.00115844371850657,0.000641876964064292,0.00132438585236468,-57.5597093441555,-1771.00979528267,0.00100253243699745,0.000526804471733274,0.00113251677191564,-58.9191071523692,-2132.27925279056,0.000193778239730597
25440,0.00123706394106565,0.00061070336105906,0.00137959624147564,-57.2049599495985,-1773.72575398878,0.00100860838535827,0.000491698614973622,0.00112207771699735,-58.9995412413795,-2134.01067337454,0.000257592838651291
25460,0.00120694421698975,0.00053194743809802,0.00131897021187897,-57.5953002522671,-1776.21503930693,0.00101408076490539,0.000456917313278196,0.00111226490950873,-59.0758352796097,-2135.74496334062,0.00020694402813412
25480,0.00120639088442288,0.00053181066494534,0.00131840871863327,-57.5989986729847,-1776.21078015811,0.00101899461156199,0.000422462917393114,0.00110309788095376,-59.1477189937698,-2137.48169153939,0.000216966110203641
25500,0.00117626224508513,0.000452800043267991,0.00126040499380009,-57.9897976958775,-1778.94587885065,0.00102339251943151,0.000388333619839796,0.0010945936456632,-59.2149415470645,-2139.22039178894,0.000165906819543498
25520,0.00117572866461037,0.000453015071646141,0.00125998434431744,-57.9926970217565,-1778.92803681385,0.00102731439421524,0.000354523778232529,0.00108676675229512,-59.277273130435,-2140.96056621769,0.000178121673401092
25540,0.00125517542837617,0.000421893938287139,0.00132418271064183,-57.5610417367646,-1781.42129432722,0.00103079723395677,0.000321024248123854,0.00107962933704879,-59.3345064551652,-2142.70168920569,0.000246008675709917
25560,0.00122421303436464,0.00034344096694249,0.00127147522637394,-57.9138419453755,-1784.32905666121,0.00103387493722129,0.000287822723528446,0.00107319117867864,-59.3864581152113,-2144.44321187734,0.000198297706049809
25580,0.00122437541965914,0.000342883748534673,0.00127148119658715,-57.9138011608677,-1784.35520934849,0.00103657813875008,0.000254904083282068,0.0010674597554046,-59.4329697890129,-2146.18456708142,0.000207384281503678
25600,0.00122442761775057,0.000343420185748483,0.00127167622258571,-57.9124689788403,-1784.33256963909,0.00103893407247019,0.000222250741443018,0.00106244030374015,-59.4739092534982,-2147.92517477477,0.000221562383030107
25620,0.00119358512650861,0.000263884153908141,0.00122240758378962,-58.2556792881333,-1787.53328132107,0.00104096646165097,0.000189842999933465,0.00105813587922623,-59.5091711864884,-2149.6644477135,0.000169630626199488
25640,0.00127302143801232,0.000233678085078623,0.0012942909368009,-57.7593617987695,-1789.5984791274,0.00104269543592331,0.000157659401697872,0.00105454741905664,-59.5386777377101,-2151.40179734169,0.000242546711915972
25660,0.00124173237790781,0.000154345704212151,0.00125128809422663,-58.0528537529205,-1792.91455114477,0.00104413747475099,0.00012567708266827,0.00105167380650436,-59.5623788538852,-2153.13663975974,0.000199663806471726
25680,0.00124229858947196,0.00015442197545554,0.00125185938983083,-58.0488889760254,-1792.91428354092,0.00104530537684973,9.38721208848243e-05,0.00104951193702139,-59.5802523488153,-2154.86840165008,0.000206088841783736
25700,0.00124178412362089,0.000154551396398731,0.00125136483241527,-58.0523210866202,-1792.90549736181,0.00104620825496668,6.22198811694395e-05,0.00104805678585331,-59.5923037150875,-2156.59652603761,0.000216275354824317
25720,0.00121158569466712,7.52833714839528e-05,0.00121392235400128,-58.316181822171,-1796.44442728791,0.00104685155535412,3.06953538031257e-05,0.0010473014769838,-59.5985656798157,-2158.32047776699,0.00017066173553524
25740,0.0012111578438971,7.56354072810081e-05,0.00121351721770564,-58.31908114805,-1796.42658525111,0.00104723710116185,-7.26514271699586e-07,0.00104723735316921,-59.5990975127603,-2160.03974858683,0.000180834601119637
25760,0.00121142516782749,7.51185074762462e-05,0.00121375192169212,-58.3174013895944,-1796.45172485065,0.00104736315891123,-3.20704971545144e-05,0.00104785404681771,-59.5939841004041,-2161.75386174397,0.000195974042881627
25780,0.00125976287120901,-3.40196770847077e-05,0.00126022213522288,-57.9910579294167,-1801.54688659912,0.00104722452714922,-6.33607779318029e-05,0.00104913955146254,-59.5833348043051,-2163.46237600541,0.000214554067532165
25800,0.00125965463018083,-3.45535078205244e-05,0.00126012845862582,-57.9917036051302,-1801.57128293628,0.00104681264629637,-9.46206481678433e-05,0.00105108029355788,-59.5672821263018,-2165.16488904511,0.000221155536791136
25820,0.0012598613992901,-3.40609920316037e-05,0.00126032174328596,-57.9903714231028,-1801.54864322688,0.00104611572861771,-0.00012587222012054,0.00105366120430594,-59.5459802066293,-2166.86104015009,0.000232629562468717
25840,0.0012287795263538,-0.00011347553023521,0.00123400803090921,-58.1736402782078,-1805.27619507664,0.00104511890724437,-0.000157136152827504,0.00105686579129287,-59.5196031829258,-2168.55051222231,0.000188778899712876
25860,0.00122938743707877,-0.000113193888729243,0.00123458751285308,-58.1695623997422,-1805.26058547272,0.00104380440305641,-0.000188431393100604,0.00106067620966333,-59.4883434401214,-2170.23303307133,0.000200254199908456
25880,0.00119806453790735,-0.000192339597896761,0.00121340560321363,-58.319880078409,-1809.12054983377,0.00104215170824514,-0.000219774932395611,0.00106507333264324,-59.452409781296,-2171.90837601196,0.00015830826899546
25900,0.00119861243217746,-0.000192421815419135,0.00121395960296031,-58.3159153015139,-1809.12028222992,0.00104013778525403,-0.000251181580430493,0.00107003682117053,-59.4120255499213,-2173.57635979776,0.000169017524836017
25920,0.00119816839212186,-0.000192162063416009,0.00121348001816931,-58.3193474121087,-1809.1114960508,0.00103773727985867,-0.000282663756351108,0.0010755451925247,-59.3674267319971,-2175.23684793603,0.000184197443538514
25940,0.0011678734649341,-0.000271546323038079,0.0011990270370816,-58.4234204760888,-1813.08946550259,0.00103492274701793,-0.000314231298142358,0.00108157588778013,-59.3188600656369,-2176.88974744152,0.000139634882798237
25960,0.00116756817238212,-0.000271092126504956,0.00119862687197172,-58.4263198019678,-1813.07162346579,0.00103166488816519,-0.000345891290903744,0.00108810533800544,-59.2665811828296,-2178.53500709516,0.000155127746247106
25980,0.0011676749072788,-0.000271656923334646,0.00119885869604562,-58.4246400435121,-1813.09676306533,0.00102793279855,-0.000377647914511197,0.00109510902912427,-59.210852805704,-2180.17261528013,0.000175390841159281
26000,0.00113713681084283,-0.00035015690444222,0.00118982771202488,-58.4903184046518,-1817.1150938772,0.00102369422324811,-0.000409502311107273,0.00110256156540746,-59.1519430164273,-2181.80259747073,0.000128027723452491
26020,0.0012159184683793,-0.000381302880644539,0.00127430357785486,-57.8945419505073,-1817.41103216004,0.00101891582043311,-0.000441452472757584,0.00111043673157576,-59.0901236168762,-2183.42501344948,0.000205980622217665
26040,0.00118559420564955,-0.000459920422051556,0.00127167622258571,-57.9124689788403,-1821.20246728493,0.00101356343048487,-0.000473493149535244,0.00111870755350675,-59.0256685911074,-2185.03995432722,0.000172565368875413
26060,0.00118507155056691,-0.000460172796842556,0.00127128029282175,-57.9151737063817,-1821.22159097756,0.00100760234954056,-0.00050561577819519,0.00112734635758474,-58.9588526803502,-2186.64753943583,0.000183194928606522
26080,0.00118575343614522,-0.000460065862537109,0.00127187727757131,-57.9110958279161,-1821.20598137365,0.00100099760608697,-0.000537808431524876,0.00113632482874005,-58.8899500773559,-2188.2479131588,0.000200446062005044
26100,0.00115439669790689,-0.000539024900005674,0.00127404065043642,-57.8963342974926,-1825.02938174507,0.000993714239161063,-0.000570055788348464,0.00114561406718888,-58.8192332445618,-2189.84124175826,0.000163651362902808
26120,0.00115492627488295,-0.000539265606293809,0.00127462233408427,-57.8923695205974,-1825.02911414122,0.000985717576828254,-0.000602339124106794,0.00115518464398463,-58.7469718573492,-2191.42771024958,0.000180581981788522
26140,0.00112389522616337,-0.00061788952956957,0.00128254744557249,-57.8385311992673,-1828.80089649641,0.000976973513530297,-0.000634636321820152,0.00116500665539436,-58.6734318722822,-2193.0075193674,0.000147873069535056
26160,0.00112416123520108,-0.000618376017560111,0.00128301495775471,-57.8353656093297,-1828.81421122534,0.000967448784994694,-0.000666921903180456,0.00117504977619229,-58.5988747177553,-2194.58088265913,0.000164059425393219
26180,0.00112397850086715,-0.000617819660290921,0.00128258676238824,-57.8382649352087,-1828.79636918854,0.000957111239367414,-0.000699167079424396,0.00118528331190238,-58.5235566033763,-2196.14802373476,0.000185639665912483
26200,0.00109323191302391,-0.000697453028421708,0.00129676395018852,-57.7427814260505,-1832.5367978935,0.000945930103325005,-0.000731339821576748,0.00119567625007791,-58.4477279427093,-2197.70917369411,0.000151149389317007
26220,0.00109354505731604,-0.000696950646891274,0.00129675787893597,-57.7428220921663,-1832.51064313119,0.000933876241910726,-0.000763404949568131,0.00120619731065461,-58.3716328833959,-2199.264568747,0.000172945959644058
26240,0.00106247905072339,-0.000776379742260578,0.00131591308125524,-57.6154559162326,-1836.15652417247,0.000920922410883842,-0.000795324239651734,0.00121681499540633,-58.2955089379753,-2200.81444803538,0.000142818683175787
26260,0.00106294875976913,-0.000776078876891435,0.00131611492243337,-57.6141237342052,-1836.13388446307,0.000907043500460145,-0.000827056549496096,0.00122749763657263,-58.2195867079199,-2202.35905166133,0.000164027964031717
26280,0.00106235880474223,-0.000776191876993732,0.00131570515691183,-57.6168284617466,-1836.1530081557,0.000892216769316188,-0.000858557960243663,0.00123821344466403,-58.1440896935613,-2203.89861892079,0.00018903037821697
26300,0.000953253489855311,-0.000824696011024339,0.00126048233883731,-57.9892647006509,-1840.86433453727,0.000876422067831509,-0.000889781934787435,0.00124893055549783,-58.0692341821178,-2205.43338673885,0.000100693817497873
26320,0.00103172454211612,-0.000855042163166895,0.00133998232510651,-57.4580186022462,-1839.6502557337,0.000859642049545051,-0.00092067949141284,0.001259617076438,-57.9952292066209,-2206.96358829935,0.000184175576851924
26340,0.000922477386267201,-0.000903786583409588,0.00129143126666716,-57.7785740631624,-1844.41362982058,0.000841862369923127,-0.00095119939196721,0.00127024113190031,-57.9222765680732,-2208.48945185999,9.35240892790577e-05
26360,0.000922251481986703,-0.000903288120465386,0.00129092107605406,-57.7820061737572,-1844.40484364146,0.000823071871546085,-0.000981288343602079,0.00128077090809391,-57.8505709140577,-2210.0111997413,0.000126176978631312
26380,0.000891690669576042,-0.000982867436873136,0.00132707974465536,-57.5420595890833,-1847.78461903382,0.000803262754903921,-0.00101089121311764,0.00129117469700048,-57.7802998671356,-2211.52904747752,9.27622128253842e-05
26400,0.000891739349754561,-0.00098236674292233,0.00132674168001933,-57.5442725429073,-1847.76853337352,0.000782430734077016,-0.00103995125290432,0.00130142093960623,-57.7116441966678,-2213.04320311609,0.000123548975111927
26420,0.000891440303922884,-0.000982842991820175,0.00132689342527128,-57.5432791565066,-1847.79191659656,0.000760575176611631,-0.00106841033741893,0.00131147826836035,-57.6447780284169,-2214.55386665257,0.000156356810465704
26440,0.00086122817501895,-0.00106146566599662,0.00136690282373551,-57.2852471865596,-1850.94559195411,0.000737699226989129,-0.00109620920909872,0.00132131554884259,-57.579869086678,-2216.06122958731,0.000128321918582296
26460,0.000860676717162445,-0.00106164304955454,0.00136669322678243,-57.2865791580527,-1850.96823014399,0.000713809913164658,-0.00112328773261003,0.00133090192064041,-57.5170789640471,-2217.56547459077,0.000159279393097591
26480,0.000751562724998673,-0.00110995422250108,0.00134046443655003,-57.4548940732335,-1855.89762081617,0.000688918235705355,-0.0011495851562683,0.00134020683739481,-57.4565634146867,-2219.06677526451,7.41278824065718e-05
26500,0.000750958332385788,-0.00110985935427036,0.00134004708993418,-57.4575988007749,-1855.91674450879,0.000663039239159784,-0.00117504037949056,0.00134920010602538,-57.3984726670858,-2220.56529598563,0.000109445570958532
26520,0.0007515026494329,-0.00111020116463212,0.00134063524422387,-57.4537873507816,-1855.90566401045,0.000636192065325818,-0.00119959222506612,0.00135785192507232,-57.3429517532502,-2222.06119182298,0.000145901653495192
26540,0.000720491724864157,-0.00118870719758592,0.00139001191620442,-57.139629532765,-1858.77937218693,0.000608399988202831,-0.00122317971508339,0.00136613292216998,-57.2901408512087,-2223.55460851428,0.000117272809680529
26560,0.00072071016941926,-0.00118926703074865,0.0013906039043272,-57.1359311120474,-1858.78363133576,0.000579690430454896,-0.00124574234929982,0.00137401419061086,-57.2401756385109,-2225.04568249412,0.000151907960235906
26580,0.000641593731471216,-0.00115802927690174,0.00132388606852128,-57.5629877592789,-1861.01182422008,0.000550094961308214,-0.00126722038475441,0.00138146732498232,-57.1931876546554,-2226.53454096313,0.000142459548558305
26600,0.000610871401898004,-0.00123763619960915,0.00138018376756134,-57.2012616933605,-1863.73001493474,0.000519649275856089,-0.0012875551154118,0.00138846445583632,-57.1493046709102,-2228.02130199045,0.000103987376322896
26620,0.000611063137491038,-0.00123714941428078,0.00137983217503277,-57.2034746471845,-1863.71392927445,0.000488393155858029,-0.00130668915067041,0.00139497828340398,-57.1086510660332,-2229.50607464097,0.000141009571770791
26640,0.000531607346269522,-0.00120684748780621,0.00131874456565018,-57.5967863403476,-1866.22686541948,0.000456370412156328,-0.00132456669153386,0.00140098211031144,-57.0713482070986,-2230.98895912052,0.00013970829317197
26660,0.000501499194134646,-0.00128563334807951,0.00137998353157268,-57.2025219268997,-1868.69026357917,0.000423628808912836,-0.00134113380326898,0.0014064498732666,-57.0375148348764,-2232.47004693276,9.56247740955883e-05
26680,0.000500914366639416,-0.00128563422985242,0.00137977192886143,-57.2038538983928,-1868.71290176905,0.000390219969956144,-0.00135633868342074,0.00141135617371948,-57.0072674533177,-2233.94942104162,0.000131348274489877
26700,0.000422454703939103,-0.00125520114287052,0.00132438585236468,-57.5597093441555,-1871.39865309814,0.000356199267589252,-0.00137013192405775,0.00141567630747757,-56.9807207231308,-2235.42715603405,0.000132660722560287
26720,0.000421909462903895,-0.00125483910501523,0.00132386886599968,-57.563100624108,-1871.41601988529,0.000321625694257778,-0.00138246676712146,0.00141938629322748,-56.9579878598996,-2236.90331827831,0.000162313444879249
26740,0.000391661049615954,-0.00133435358787733,0.00139064656734462,-57.1356646374779,-1873.64191845039,0.000286561717578743,-0.0013932993518572,0.00142246289999682,-56.9391810369605,-2238.3779660733,0.000120500924004083
26760,0.000312466867777544,-0.00130308373259476,0.00134002341681472,-57.4577522460687,-1876.51562662687,0.000251073119260551,-0.00140258895325294,0.00142488367349843,-56.9244117940902,-2239.85114978484,0.000116920833452385
26780,0.000312503035008974,-0.00130366193300758,0.00134059411548122,-57.4540538253511,-1876.5198857757,0.000215228818524671,-0.00141029821051739,0.0014266269613715,-56.9137914528759,-2241.32291196505,0.000144338383231158
26800,0.00031257940907637,-0.00130309899253981,0.00134006450267769,-57.4574859359458,-1876.51109959658,0.000179100680688596,-0.00141639334462285,0.00142767193728637,-56.9074315401976,-2242.79328745112,0.000175077643192762
26820,0.000233246964869377,-0.00127293902137265,0.00129413210251269,-57.7604277892037,-1879.61659388238,0.000142763311633209,-0.00142084436402927,0.00142799862392868,-56.9054442212314,-2244.26230343995,0.000173387663601929
26840,0.000203108626823371,-0.00135161936558128,0.00136679479941373,-57.2859336467809,-1881.45407301011,0.000106293838918063,-0.00142362525771789,0.00142758791484246,-56.9079427438799,-2245.7299795352,0.000120656337005307
26860,0.000202467122322373,-0.00135183130951608,0.00136690922339762,-57.2852065204437,-1881.48198412254,6.97716803684779e-05,-0.00142471417470572,0.00142642159510744,-56.9150418968643,-2247.19632776303,0.00015139350168878
26880,0.000124048936594048,-0.00132107590139209,0.00132688721295709,-57.5433198226224,-1884.63565948009,3.3278300997265e-05,-0.00142409358932065,0.00142448236088112,-56.9268584836944,-2248.661352553,0.00013730241189721
26900,0.000123508014101839,-0.00132092223388152,0.00132668375188284,-57.5446517941156,-1884.65829766997,-3.10304083153625e-06,-0.00142175045150325,0.00142175383776942,-56.9435118154834,-2250.12505068018,0.000161853911599678
26920,4.4942601569345e-05,-0.00129062614935384,0.00129140841519317,-57.7787277586338,-1888.00563367676,-3.92875570449083e-05,-0.00141767632152347,0.00141822059805478,-56.9651242255621,-2251.58741116395,0.000152435120193852
26940,4.45340098403784e-05,-0.00129013589926614,0.00129090430187823,-57.7821190385863,-1888.02300046391,-7.51892023378618e-05,-0.00141186748848892,0.00141386817674075,-56.9918216096916,-2253.04841511944,0.00017074023353908
26960,-3.42422140516675e-05,-0.00126001714166817,0.00126048233883731,-57.9892647006509,-1891.55668642117,-0.00011072095445996,-0.00140432507216687,0.00140868308645806,-57.0237339956296,-2254.50803555559,0.000163321084184669
26980,-3.42325148111112e-05,-0.00125944194493376,0.0012599070909114,-57.9932295959379,-1891.55695610005,-0.000145795101279211,-0.00139505510763037,0.00140265283120329,-57.060996146789,-2255.96623711468,0.000175605069961063
27000,-3.43407558657005e-05,-0.00125997577571307,0.00126044366906942,-57.9895311752203,-1891.56121524888,-0.00018032353355158,-0.00138406861234811,0.00139576591892758,-57.1037482050623,-2257.422975746,0.000191598547711133
27020,-0.00011314805707719,-0.00122882582658132,0.00123402406576761,-58.1735274133787,-1895.26085722689,-0.000214218042315452,-0.00137138163538569,0.00138801187297754,-57.1521363786813,-2258.87819830624,0.000174749250470298
27040,-0.000113568630044258,-0.00122920072302965,0.00123443600531852,-58.1706283901764,-1895.27870022771,-0.000247390619804868,-0.00135701528846685,0.00137938124240553,-57.2063136817039,-2260.33184207715,0.000185053743764859
